valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,artists_song
0.884,2007,0.0209,Nine Inch Nails,0.706,291947,0.6759999999999999,0,3ph4tOOVnAnbLuqTzUyW7Q,0.263,7,0.128,-6.188,1,"Me, I'm Not",39,0.0847,139.981,"Nine Inch Nails - Me, I'm Not"
0.484,2007,0.355,Michael Bublé,0.647,185067,0.347,0,56t3m0lqE6zU1EfgFOPqst,0.0,5,0.296,-6.0760000000000005,1,The Best Is yet to Come,45,0.0691,121.026,Michael Bublé - The Best Is yet to Come
0.583,2007,0.128,Twista,0.67,211880,0.843,1,189UFAteI7KCMqB2lNL9vf,0.0,6,0.461,-3.886,0,Creep Fast (feat. T-Pain),42,0.325,150.208,Twista - Creep Fast (feat. T-Pain)
0.483,2007,0.0387,Jason Aldean,0.568,204267,0.636,0,5I6aGUlPQMacL3jsB7D52n,0.0,5,0.094,-6.664,1,Who's Kissing You Tonight,39,0.027,168.09599999999998,Jason Aldean - Who's Kissing You Tonight
0.627,2007,2.61e-05,Mayday Parade,0.392,236973,0.898,0,33ABcIWvTPoFden0sD7qki,0.0,4,0.117,-3.92,1,Champagne's For Celebrating (I'll Have A Martini),41,0.0694,155.007,Mayday Parade - Champagne's For Celebrating (I'll Have A Martini)
0.166,2007,0.99,Wolfgang Amadeus Mozart,0.118,216147,0.0648,0,2d3PU6nAZfCRztLoXIccKW,0.921,10,0.1669999999999999,-22.065,1,"Horn Concerto No. 2 in E-Flat Major, K. 417: II. Andante",45,0.0445,75.93,"Wolfgang Amadeus Mozart - Horn Concerto No. 2 in E-Flat Major, K. 417: II. Andante"
0.464,2007,0.102,Trey Songz,0.685,316467,0.6679999999999999,0,6C8z50fudalJmyPZkIdqIY,2.62e-06,2,0.0959,-6.845,0,Wonder Woman,40,0.0548,121.328,Trey Songz - Wonder Woman
0.753,2007,0.398,Rockabye Baby!,0.7340000000000001,240853,0.149,0,3Yr01ffAomZ9v2H5WiNdi6,0.35,10,0.0965,-14.242,1,One Love,43,0.091,58.005,Rockabye Baby! - One Love
0.73,2007,0.00788,Keith Urban,0.627,242760,0.841,0,4UTcJuLaHwsPPP1bNnTRDt,1.47e-06,1,0.0552,-5.885,0,I Told You So,43,0.0316,105.995,Keith Urban - I Told You So
0.742,2007,0.342,Waylon Jennings,0.584,151387,0.379,0,2bQTcXXvlW6lij4gFBDEKP,0.252,0,0.294,-15.575,1,You Ask Me To,40,0.0314,98.033,Waylon Jennings - You Ask Me To
0.424,2007,0.000523,Mayday Parade,0.407,248000,0.8290000000000001,0,6kQT5Ze4gofkzHEEyp2uEa,0.0,4,0.462,-3.352,1,Take This To Heart,41,0.0408,75.954,Mayday Parade - Take This To Heart
0.619,2007,0.00178,Coheed and Cambria,0.415,260653,0.95,1,2qmGtAreUoCQsvLzBO5l1P,7.46e-05,2,0.385,-3.5980000000000003,0,Gravemakers & Gunslingers,40,0.111,164.96,Coheed and Cambria - Gravemakers & Gunslingers
0.962,2007,0.514,Slightly Stoopid,0.736,226133,0.866,0,2oAPUnBerGoshpD7ueqwJW,0.838,9,0.901,-6.4979999999999976,1,Jimi,38,0.0474,90.478,Slightly Stoopid - Jimi
0.123,2007,0.00513,Atreyu,0.392,238320,0.936,0,1sSemvMIwr7xeENkNdFs7i,6.14e-05,7,0.166,-4.711,1,Lose It,39,0.104,76.423,Atreyu - Lose It
0.532,2007,0.000628,Alkaline Trio,0.334,148307,0.956,1,6M8UhCdVuWxKwVRhe3sWQa,5.29e-06,11,0.375,-4.189,1,Warbrain,43,0.262,199.911,Alkaline Trio - Warbrain
0.423,2007,3.4e-05,Metalocalypse: Dethklok,0.573,266267,0.915,0,34w8Wslcni7dXe4SfVX8rK,0.868,10,0.101,-6.839,0,The Lost Vikings,43,0.0554,120.067,Metalocalypse: Dethklok - The Lost Vikings
0.0289,2007,0.7290000000000001,Nicholas Hooper,0.0893,133440,0.0582,0,4l4s3o3PEv81IM35VFSOY1,0.905,7,0.175,-24.974,0,The Sacking of Trelawny,45,0.0562,86.43799999999996,Nicholas Hooper - The Sacking of Trelawny
0.8490000000000001,2007,0.00851,Cake,0.701,175960,0.657,0,14QHSppZoEQO0emVSuUzPf,0.000232,7,0.128,-11.616,1,"Ruby, Don't Take Your Love to Town",41,0.0853,111.982,"Cake - Ruby, Don't Take Your Love to Town"
0.625,2007,0.234,Beyoncé,0.664,248853,0.701,0,30Z84zKyyx3Hn2Af8OdwaR,0.00117,1,0.0646,-7.718,1,Flaws and All,44,0.0967,151.947,Beyoncé - Flaws and All
0.0442,2007,0.922,Nicholas Hooper,0.229,167093,0.0476,0,4E6aFvCuVykwekXRK2m2pg,0.947,8,0.0782,-17.752,1,The Ministry of Magic,46,0.0317,85.037,Nicholas Hooper - The Ministry of Magic
0.16,2007,0.0015,Metalocalypse: Dethklok,0.294,270880,0.858,0,3fXjDa7j6p59VvN4lLI5lQ,0.061,7,0.333,-6.044,0,Detharmonic,42,0.0691,120.163,Metalocalypse: Dethklok - Detharmonic
0.8640000000000001,2007,0.417,Cardenales De Nuevo León,0.7759999999999999,164360,0.733,0,15UWxmT8ms0odEdlfoEBfw,0.0,10,0.0585,-4.636,1,Yo Quiero Ser,46,0.0541,97.022,Cardenales De Nuevo León - Yo Quiero Ser
0.965,2007,0.638,The Avett Brothers,0.58,166347,0.867,0,3S2hf80dIHHzyXP5zK66f1,3.11e-05,3,0.0602,-4.881,1,Will You Return,39,0.0353,147.031,The Avett Brothers - Will You Return
0.263,2007,0.00292,NEEDTOBREATHE,0.47,209880,0.687,0,5Mu1Eo2YnSZgEdKwLaECdH,2.39e-06,2,0.122,-4.503,1,Streets of Gold,40,0.03,98.651,NEEDTOBREATHE - Streets of Gold
0.459,2007,0.0119,All Time Low,0.318,214347,0.908,0,1Nhb2W4BXDTdSbNBw0BxVd,0.0,3,0.0705,-2.286,1,Stay Awake (Dreams Only Last For A Night),42,0.0623,163.97299999999996,All Time Low - Stay Awake (Dreams Only Last For A Night)
0.0963,2007,0.00203,Seether,0.441,425800,0.79,0,7n9FRd2UBG7gUrsk1Xo9sT,0.1669999999999999,8,0.0987,-5.546,1,No Jesus Christ,42,0.0358,144.98,Seether - No Jesus Christ
0.212,2007,0.101,Kid Rock,0.511,340613,0.79,0,75d3OVVzNI0rdwfmYxn067,4.4e-06,2,0.508,-5.739,1,When U Love Someone,40,0.0647,172.428,Kid Rock - When U Love Someone
0.532,2007,0.000645,Marilyn Manson,0.604,305800,0.908,0,61vFSRtP3XztG3U9ox7ctY,0.00951,9,0.13,-5.32,0,Heart-Shaped Glasses (When The Heart Guides The Hand),39,0.0767,124.941,Marilyn Manson - Heart-Shaped Glasses (When The Heart Guides The Hand)
0.727,2007,0.7020000000000001,Juan Luis Guerra 4.40,0.792,162067,0.635,0,1Cbw6WMknPdct4PeOuUzJH,0.0,4,0.14,-6.32,1,Si Tu No Bailas Conmigo,42,0.0645,99.915,Juan Luis Guerra 4.40 - Si Tu No Bailas Conmigo
0.2,2007,0.0243,Jill Scott,0.6629999999999999,209013,0.85,0,43xsmeThrcOkbjrvQvZB6o,6.45e-06,10,0.0972,-3.804,1,Hate On Me,38,0.0933,92.939,Jill Scott - Hate On Me
0.5660000000000001,2007,0.00166,Pierce The Veil,0.4370000000000001,173800,0.946,0,5M08Cm5ZIlgFoFMYd3zlz6,1.39e-05,10,0.187,-3.808,0,I'd Rather Die Than Be Famous,40,0.0448,77.521,Pierce The Veil - I'd Rather Die Than Be Famous
0.21,2007,0.306,Iron & Wine,0.44,289827,0.344,0,1Ozj5XjZUAdnSedBxMgCwO,0.0,5,0.108,-10.014,1,Resurrection Fern,42,0.0288,74.684,Iron & Wine - Resurrection Fern
0.17,2007,0.000139,Pendulum,0.366,315733,0.97,0,3JYcbD7v7VaPVJ1Z0QChZU,0.8079999999999999,8,0.168,-5.109,1,Blood Sugar - Original Mix,54,0.127,176.00400000000005,Pendulum - Blood Sugar - Original Mix
0.178,2007,0.8909999999999999,Josh Groban,0.316,234227,0.08,0,02E2oPfWBE0hTyKt5sEUQZ,0.00103,0,0.12,-18.73,1,The Christmas Song,41,0.0347,127.205,Josh Groban - The Christmas Song
0.748,2007,0.0233,Slightly Stoopid,0.613,254840,0.7020000000000001,0,113eiVMUazy9lsDUfnGrx8,0.00339,9,0.229,-4.817,1,Baby I Like It,38,0.0319,84.18299999999998,Slightly Stoopid - Baby I Like It
0.772,2007,0.0328,Brooks & Dunn,0.589,207880,0.953,0,2whdkf4NsAloiUJ9ISRVDM,0.00102,4,0.062,-3.317,1,Put a Girl in It,41,0.0619,119.967,Brooks & Dunn - Put a Girl in It
0.438,2007,0.0873,Three Days Grace,0.48,236907,0.66,0,4yRRrMzaXzXiCbbWrt5KDy,0.0,5,0.131,-12.681,0,I Hate Everything About You - Live Acoustic - Rolling Stone Original (EP),45,0.0446,177.171,Three Days Grace - I Hate Everything About You - Live Acoustic - Rolling Stone Original (EP)
0.47,2007,0.0115,Kirk Franklin,0.647,223427,0.679,0,01bQcX573Co0x8tfHIID56,0.0,7,0.228,-6.572,1,Jesus,42,0.123,166.00599999999997,Kirk Franklin - Jesus
0.53,2007,0.159,Jill Scott,0.628,245027,0.7829999999999999,0,15EFDhVPZN6UCBv2FEuwie,0.000155,2,0.103,-6.351,1,Whenever You're Around,38,0.248,88.70200000000001,Jill Scott - Whenever You're Around
0.037,2007,0.598,Hans Zimmer,0.0622,485907,0.1689999999999999,0,4O6dnVzUwgad7FiJ9Ndxs2,0.888,2,0.106,-18.778,0,"At Wit's End - From ""Pirates of the Caribbean: At World's End""/Score",42,0.0454,63.613,"Hans Zimmer - At Wit's End - From ""Pirates of the Caribbean: At World's End""/Score"
0.133,2007,0.000596,As I Lay Dying,0.371,284107,0.972,0,0RAqGFqsW6moDVpJw4ky8c,9.78e-05,5,0.172,-5.055,0,I Never Wanted,43,0.0969,138.095,As I Lay Dying - I Never Wanted
0.434,2007,0.204,Carrie Underwood,0.415,199093,0.946,0,30RO5v4ZymN0KrmSIu9aRC,0.0,2,0.213,-3.144,1,Flat On the Floor,40,0.0927,176.158,Carrie Underwood - Flat On the Floor
0.521,2007,0.00234,Relient K,0.421,81080,0.8059999999999999,0,6Tq0cnDo77wqu2E8BaktWy,0.00199,4,0.0632,-5.579,1,Deck the Halls,41,0.0297,95.923,Relient K - Deck the Halls
0.472,2007,0.000872,The Shins,0.56,221692,0.865,0,4RMoPuik89bh3vHz2IUaku,2.25e-05,0,0.106,-5.222,1,Turn On Me,41,0.0356,121.988,The Shins - Turn On Me
0.915,2007,0.0156,Rebelution,0.875,219760,0.564,0,794mYd1O3ZGTXeEOKbtnzX,0.0,0,0.0861,-7.062,1,On My Mind,39,0.112,134.12,Rebelution - On My Mind
0.605,2007,0.224,Jaheim,0.537,266320,0.337,1,0mRwNBO4xlQGW6SSGXPHBV,0.0,4,0.107,-8.117,1,Never,39,0.0728,105.367,Jaheim - Never
0.555,2007,0.115,Common,0.578,204547,0.838,1,3r7WTNjlxxTXParQCQeGZ8,0.0,1,0.513,-5.814,0,The People,44,0.258,92.702,Common - The People
0.772,2007,0.0128,Kid Rock,0.618,269653,0.951,1,1xlsv3p3kUA9jhDQ5F0hmQ,1.19e-05,4,0.0537,-2.516,1,Rock N Roll Jesus,40,0.0507,138.012,Kid Rock - Rock N Roll Jesus
0.6859999999999999,2007,0.0122,Los Acosta,0.6559999999999999,201200,0.511,0,2DJewOOg7JTDJWHAzePMDZ,2.57e-06,11,0.208,-14.258,0,Historia de amor,44,0.0292,100.936,Los Acosta - Historia de amor
0.0937,2007,4.83e-05,Five Finger Death Punch,0.419,183493,0.983,1,3GfHKm3qzdpjKZa2jICJN8,1.77e-06,9,0.0786,-3.555,1,Can't Heal You,38,0.0832,79.975,Five Finger Death Punch - Can't Heal You
0.261,2007,0.338,Sara Bareilles,0.402,260853,0.812,0,2TXZTIEk67pURmzvQVu84I,0.0,2,0.114,-4.95,1,One Sweet Love,42,0.0467,87.70100000000002,Sara Bareilles - One Sweet Love
0.946,2007,0.0827,Los Rieleros Del Norte,0.597,202213,0.7120000000000001,0,0hrHmiDeBmqmU0WT98yJBN,0.0,10,0.0784,-4.462,1,Busca Otro Amor,41,0.0351,119.252,Los Rieleros Del Norte - Busca Otro Amor
0.845,2007,0.706,Valentín Elizalde,0.544,149465,0.649,0,17TL9yOtBcUaq4dwq4WBa8,1.9e-06,1,0.272,-5.225,1,Esta Cobardia,50,0.0548,137.746,Valentín Elizalde - Esta Cobardia
0.241,2007,0.7120000000000001,Gorillaz,0.513,433547,0.5820000000000001,0,2UhmkV1lXMlRzmevvG8TRw,0.0369,11,0.0771,-7.394,0,Hong Kong,47,0.0285,148.128,Gorillaz - Hong Kong
0.7190000000000001,2008,0.0659,Three 6 Mafia,0.773,227213,0.914,1,7oNCvSzpeW7JLfYy00MYA2,0.0,11,0.376,-4.765,0,I Got (feat. Pimp C & Project Pat) - Explicit Album Version,41,0.165,153.365,Three 6 Mafia - I Got (feat. Pimp C & Project Pat) - Explicit Album Version
0.227,2008,0.00884,Coldplay,0.162,426653,0.807,0,04zfFfRMXegKi4mMkGMeze,0.358,6,0.187,-6.277,1,Yes,45,0.0538,161.577,Coldplay - Yes
0.7090000000000001,2008,0.235,ABBA,0.409,165800,0.946,0,5n3ZomaSndQ5v9eYUrFFI1,3.58e-05,2,0.353,-2.878,1,Waterloo,46,0.0548,147.114,ABBA - Waterloo
0.927,2008,0.294,ABBA,0.723,251787,0.7240000000000001,0,36PNa2n55qLfQd7KLXyeoy,0.0,0,0.121,-6.377999999999999,1,Super Trouper,47,0.0304,117.99,ABBA - Super Trouper
0.187,2008,0.21,Lady A,0.561,280869,0.467,0,5aWBAE4ooTfG4WZ5cfnaHv,0.0,7,0.129,-5.745,1,All We'd Ever Need,43,0.0257,129.986,Lady A - All We'd Ever Need
0.975,2008,0.551,Los Caminantes,0.7190000000000001,197533,0.866,0,4auV6jR9RZRGNmZsnNUjG6,0.0591,9,0.236,-3.394,1,Por un Caminito,42,0.0336,113.753,Los Caminantes - Por un Caminito
0.0399,2008,0.894,Ludwig van Beethoven,0.229,526373,0.0075599999999999,0,3UCkSy4kbnW02zvLJPRTiT,0.0639,4,0.104,-26.971,0,"Symphony No. 7 in A Major, Op. 92: II. Allegretto",48,0.0398,131.936,"Ludwig van Beethoven - Symphony No. 7 in A Major, Op. 92: II. Allegretto"
0.3720000000000001,2008,0.0863,The Game,0.754,261773,0.769,1,0jJNh8Ru3n4xLs3ZqHoo5E,0.0,6,0.0534,-4.658,0,Game's Pain,45,0.354,97.012,The Game - Game's Pain
0.5660000000000001,2008,0.0761,Usher,0.723,249920,0.647,0,5aWlIXGEDzqQdIDRNxDQVA,0.0,0,0.201,-5.7860000000000005,0,What's a Man to Do,48,0.125,98.002,Usher - What's a Man to Do
0.6559999999999999,2008,0.263,Joe,0.617,380360,0.6779999999999999,0,7DufxStaLzlKtFvG6VkdBU,0.0,6,0.3229999999999999,-6.774,1,All The Things (Your Man Won't Do),41,0.0415,132.313,Joe - All The Things (Your Man Won't Do)
0.732,2008,0.373,Death Cab for Cutie,0.622,290293,0.5760000000000001,0,18NiQTTgXClfhnYMPKUJZT,0.0248,7,0.0797,-10.019,1,I Will Possess Your Heart - Radio Edit,41,0.0275,133.025,Death Cab for Cutie - I Will Possess Your Heart - Radio Edit
0.225,2008,0.968,Johann Sebastian Bach,0.204,89960,0.0214,0,1WElPRZWP8kDIQm2fY5dJu,0.0317,8,0.107,-24.423,1,"Brandenburg Concerto No. 3 in G Major, BWV 1048: II. [Adagio]",49,0.0462,94.003,"Johann Sebastian Bach - Brandenburg Concerto No. 3 in G Major, BWV 1048: II. [Adagio]"
0.977,2008,0.544,Banda MS de Sergio Lizárraga,0.8340000000000001,134000,0.83,0,2PPsJvvPUtNPlhRdr6rFI3,1.12e-05,0,0.061,-5.059,1,El Aguila Blanca - Corrido,38,0.124,170.062,Banda MS de Sergio Lizárraga - El Aguila Blanca - Corrido
0.667,2008,0.0567,Marco Antonio Solís,0.618,349827,0.8740000000000001,0,5jvrKBagnbJ7OCrgtoNdwg,2.13e-05,7,0.969,-6.25,1,Tu Carcel - En Vivo Desde Madrid/2008,50,0.043,100.049,Marco Antonio Solís - Tu Carcel - En Vivo Desde Madrid/2008
0.121,2008,0.0298,The Cab,0.378,277520,0.463,0,42zAWdwkrkufVDDdAXoubu,0.0,9,0.219,-6.0710000000000015,1,Vegas Skies,47,0.0309,147.861,The Cab - Vegas Skies
0.703,2008,0.0415,Jeezy,0.574,229360,0.904,1,2Wuw85OWinaIzpLNIwIS8J,0.0,6,0.227,-5.803,1,Circulate,40,0.208,95.892,Jeezy - Circulate
0.625,2008,0.00887,Britney Spears,0.741,239213,0.622,0,263w5yLLnexUUOMc5Py9m5,0.0005009999999999,8,0.15,-5.877999999999999,1,Kill the Lights,46,0.0404,122.013,Britney Spears - Kill the Lights
0.255,2008,2.9100000000000013e-05,Trivium,0.5429999999999999,354133,0.982,0,5IC15BbbaRv6FmseUG0mTu,5.56e-05,11,0.187,-3.1710000000000003,0,Throes of Perdition,46,0.098,125.044,Trivium - Throes of Perdition
0.371,2008,0.0477,Usher,0.584,261547,0.746,0,6IxgSqNIsjp3n2lrnRRhUX,0.0,0,0.125,-4.81,1,Love In This Club (feat. Young Jeezy),45,0.0753,139.952,Usher - Love In This Club (feat. Young Jeezy)
0.6940000000000001,2008,0.0611,John Legend,0.636,239067,0.677,0,0FsqhyyHNZJfK29IpHihMK,1.41e-06,5,0.106,-6.056,0,No Other Love (feat. Estelle),48,0.124,164.035,John Legend - No Other Love (feat. Estelle)
0.5579999999999999,2008,0.6679999999999999,Lin-Manuel Miranda,0.607,220547,0.407,0,1uTEsW6n80njACdk9HA8oA,0.0,8,0.0741,-9.557,1,Hundreds of Stories,42,0.0928,92.163,Lin-Manuel Miranda - Hundreds of Stories
0.184,2008,0.732,Beach House,0.481,239733,0.271,0,1Qy1eRka08FJ0Bhz7ZenYS,0.6890000000000001,8,0.101,-11.54,1,Turtle Island,42,0.03,115.919,Beach House - Turtle Island
0.305,2008,0.5329999999999999,South Park Mexican,0.6509999999999999,237813,0.601,1,2sqIWHcFut0qppxBN4kRI3,0.0,0,0.108,-5.358,1,The Last Chair Violinist (feat. Carolyn Rodriguez),39,0.0417,93.877,South Park Mexican - The Last Chair Violinist (feat. Carolyn Rodriguez)
0.27,2008,0.00821,Empire of the Sun,0.586,264880,0.882,0,5g7Qylrck8rh2lUgEWPQVS,0.0106,11,0.375,-5.209,0,Standing On The Shore,48,0.0353,127.993,Empire of the Sun - Standing On The Shore
0.38,2008,0.000649,Katy Perry,0.573,176762,0.94,0,4mgsefjRvN9W9MIiJa3TKj,0.0,9,0.0797,-3.084,0,I Kissed A Girl - Rock Remix,39,0.0532,132.29,Katy Perry - I Kissed A Girl - Rock Remix
0.278,2008,0.375,Shinedown,0.376,220693,0.649,0,0xn8QOO3sfW15WayAovzpH,0.0,0,0.246,-5.2170000000000005,0,Second Chance - Acoustic [Bonus Track],43,0.0357,200.049,Shinedown - Second Chance - Acoustic [Bonus Track]
0.462,2008,0.0195,Weezer,0.387,84973,0.7859999999999999,0,1swm2Hei9tUlcohs0zj7DU,0.0,11,0.123,-4.127,1,We Wish You A Merry Christmas,44,0.0436,149.806,Weezer - We Wish You A Merry Christmas
0.583,2008,0.00187,3 Doors Down,0.446,190587,0.885,0,65NzNVv3O6nxffiXXeL9ZT,9.94e-06,10,0.174,-5.026,1,Train,39,0.0704,169.863,3 Doors Down - Train
0.192,2008,0.184,Jay Chou,0.504,262093,0.498,0,7pIizKkImgo7jAZnbpFF2R,0.0,9,0.334,-7.059,1,花 海,48,0.0243,74.979,Jay Chou - 花 海
0.181,2008,0.146,Craig Morgan,0.517,221280,0.667,0,391V2jmxaLRwm5rqC2WJyR,4.1e-06,3,0.111,-4.928,1,God Must Really Love Me,40,0.0293,97.049,Craig Morgan - God Must Really Love Me
0.402,2008,1.84e-05,Simple Plan,0.407,231493,0.935,0,0klEBUEiZzeBraBRRWjvhq,3.09e-06,1,0.45,-3.425,0,Take My Hand,40,0.0547,154.987,Simple Plan - Take My Hand
0.743,2008,0.121,Ice Cube,0.848,222467,0.6629999999999999,1,6juIzbXd7ERNLhYCcOpi7u,0.000923,1,0.113,-6.702999999999999,1,Check Yo Self,46,0.173,101.072,Ice Cube - Check Yo Self
0.1,2008,0.841,The Avett Brothers,0.457,275747,0.176,0,2cqqh4lhzUaE3guIHsIy3O,0.161,4,0.108,-15.325,1,Souls Like the Wheels,39,0.0393,139.241,The Avett Brothers - Souls Like the Wheels
0.67,2008,0.000367,Slipknot,0.328,336893,0.982,1,4nmXKnPOuMDVI8gVir3D9C,0.0,11,0.38,-2.722,0,Wherein Lies Continue,45,0.126,155.355,Slipknot - Wherein Lies Continue
0.394,2008,0.18,The Black Keys,0.416,276413,0.555,0,6rBFwJ0nQpsfr44AC3RJVq,0.0189,0,0.0919,-6.7860000000000005,1,Things Ain't Like They Used to Be,39,0.0293,134.549,The Black Keys - Things Ain't Like They Used to Be
0.511,2008,0.481,Frank Sinatra,0.647,175813,0.338,0,0mF3Ysmjl4QluLh4sZVnzf,0.0,8,0.0879,-9.673,1,The Best Is Yet To Come - 2008 Remastered,45,0.0516,109.036,Frank Sinatra - The Best Is Yet To Come - 2008 Remastered
0.207,2008,0.284,Jesse McCartney,0.593,246907,0.679,0,6KLAVFlcTrUt9IteOXzsT8,0.0,1,0.152,-4.68,0,It's Over,43,0.0507,135.931,Jesse McCartney - It's Over
0.472,2008,0.275,Colt Ford,0.623,205107,0.5529999999999999,0,4oo8YQ9XlHlhutUNyEno9E,0.0,0,0.124,-9.546,1,No Trash in My Trailer,40,0.0369,119.975,Colt Ford - No Trash in My Trailer
0.6409999999999999,2008,0.1639999999999999,Jason Mraz,0.664,187773,0.794,0,6UdhIn5jito25nOYZ5jWlA,0.0,4,0.159,-5.198,0,Make It Mine,47,0.0481,149.94899999999996,Jason Mraz - Make It Mine
0.243,2008,0.351,Frank Sinatra,0.278,276253,0.4270000000000001,0,2YkIDPL5lGhRhomCq4S2RO,0.0,2,0.145,-8.687999999999999,1,My Way - Remastered 2008,44,0.0311,150.836,Frank Sinatra - My Way - Remastered 2008
0.628,2008,0.175,Toby Keith,0.635,248040,0.7490000000000001,0,5djhyxT7ZIzM1rP2XE2ygb,3.71e-05,11,0.139,-5.815,1,A Little Too Late,39,0.0294,100.95,Toby Keith - A Little Too Late
0.607,2008,0.0627,Randy Rogers Band,0.63,199587,0.754,0,7qe3hsbXCiu3snlH1fU6Sc,0.0,7,0.288,-5.374,1,Lonely Too Long,38,0.0308,112.587,Randy Rogers Band - Lonely Too Long
0.129,2008,0.6759999999999999,Beach House,0.465,245333,0.312,0,6PB7R41AktgVRoJHE3XlWr,0.86,3,0.108,-11.376,1,You Came To Me,42,0.0276,94.794,Beach House - You Came To Me
0.5820000000000001,2008,0.228,Keyshia Cole,0.6709999999999999,196160,0.67,0,45X85iBlHpnMfJYp6pAR57,0.0,8,0.227,-4.538,1,This Is Us,46,0.0537,93.765,Keyshia Cole - This Is Us
0.46,2008,8.44e-05,Rise Against,0.474,241560,0.984,0,6pnZrjbUdehm1bQQS63bpD,0.00323,1,0.0738,-3.258,0,Long Forgotten Sons,47,0.0661,134.96200000000002,Rise Against - Long Forgotten Sons
0.251,2008,0.555,Casting Crowns,0.511,295907,0.397,0,1CRaBGPdac4WjMB7PoKIkl,8.1e-05,5,0.118,-11.999,1,While You Were Sleeping,41,0.0276,76.038,Casting Crowns - While You Were Sleeping
0.514,2008,0.031,Bullet For My Valentine,0.295,259520,0.562,0,4p1IxCvnWCUmacLP4bhmQT,0.0,2,0.0968,-8.686,1,Road To Nowhere,39,0.0358,87.06700000000002,Bullet For My Valentine - Road To Nowhere
0.7240000000000001,2008,0.000162,The Offspring,0.421,179507,0.912,0,0IsjJJXTH3DzoQ13M3kK2A,0.0,6,0.358,-3.5580000000000003,0,Takes Me Nowhere,48,0.0424,172.08599999999996,The Offspring - Takes Me Nowhere
0.26,2008,0.593,Ingrid Michaelson,0.6940000000000001,249493,0.0919,0,58jSGbni8xnVEi9xjDaqtK,0.0,0,0.148,-11.955,1,Giving Up,41,0.036,104.986,Ingrid Michaelson - Giving Up
0.4320000000000001,2008,0.0364,John Legend,0.674,241453,0.501,0,78W3OjLt8Ugxaar3h9mY2j,0.0,7,0.0755,-9.454,1,Good Morning,44,0.0394,133.974,John Legend - Good Morning
0.213,2008,0.18,deadmau5,0.894,104996,0.486,0,3JcpjWJJCJuGNgTzX45Klh,0.8079999999999999,10,0.317,-11.535,1,Faxing Berlin - Piano Acoustica Version,39,0.105,127.981,deadmau5 - Faxing Berlin - Piano Acoustica Version
0.544,2008,0.000456,Bullet For My Valentine,0.433,358280,0.931,0,0ndYbl2mg4ZazPL0CAQmBc,1.98e-05,7,0.0723,-4.178,0,Deliver Us from Evil,38,0.0881,93.346,Bullet For My Valentine - Deliver Us from Evil
0.479,2008,0.0265,Rick Ross,0.603,248400,0.863,1,5Z7QZYkyhrpuRMpBG4cPy1,0.0,6,0.412,-5.9179999999999975,1,Maybach Music,41,0.448,84.603,Rick Ross - Maybach Music
0.265,2008,0.175,The Game,0.75,239240,0.54,1,3J1dakO0u9ltBZVHjFUFdV,1.69e-06,0,0.5589999999999999,-7.149,1,LAX Files,45,0.0874,130.019,The Game - LAX Files
0.396,2008,4.78e-05,Metallica,0.256,597720,0.955,0,0rd4qVsMPD8YtAZEpsalT6,0.836,4,0.0877,-2.224,0,Suicide & Redemption,39,0.0733,164.39700000000005,Metallica - Suicide & Redemption
0.0501,2008,0.937,Enya,0.152,220187,0.132,0,2SHQl3Z4eNiYs4ihugT9lm,0.000566,11,0.108,-16.553,0,"O Come, O Come, Emmanuel",39,0.0373,90.225,"Enya - O Come, O Come, Emmanuel"
0.457,2008,0.223,ABBA,0.429,295280,0.789,0,3cyAoKvbHmoOjp0Ww8mlB1,0.00543,6,0.0474,-6.447,1,The Winner Takes It All,48,0.0352,125.616,ABBA - The Winner Takes It All
0.629,2008,0.00144,Rise Against,0.302,207027,0.906,0,2gVuP7yxrIsn2s3i68eHjt,0.0,1,0.0558,-3.387,0,The Strength To Go On,46,0.0555,132.746,Rise Against - The Strength To Go On
0.126,2008,4e-05,Trivium,0.207,387400,0.982,1,5oELEE5XmqWw9gIFsb878g,6.1e-05,11,0.112,-2.623,1,Kirisute Gomen,45,0.251,198.171,Trivium - Kirisute Gomen
0.22,2008,0.856,The Avett Brothers,0.466,202333,0.11,0,40vchayv9Vsd9SzRYs4yrE,0.00585,11,0.0995,-11.376,1,St. Joseph's,38,0.0339,157.10399999999996,The Avett Brothers - St. Joseph's
0.332,2008,0.3,Rascal Flatts,0.5820000000000001,254520,0.746,0,5xXRCKPZ1tHZTABEv0EN29,0.0,7,0.201,-4.191,1,These Days - Remastered Version,39,0.0329,81.936,Rascal Flatts - These Days - Remastered Version
0.904,2008,0.00286,Plies,0.759,257413,0.583,1,2m0dyKic2V40cSkuO9CNm7,0.0,1,0.0445,-8.503,1,Put It on Ya (feat. Chris J),39,0.0864,76.023,Plies - Put It on Ya (feat. Chris J)
0.422,2008,0.109,Z-Ro,0.509,234667,0.498,1,0yE62JSC9J9C4Q4OBMwBgA,0.0,9,0.112,-10.122,1,Lonely,38,0.454,95.489,Z-Ro - Lonely
0.6859999999999999,2008,0.472,Colt Ford,0.6409999999999999,274320,0.618,0,5bjxmhNpDIORD10SmkNDrM,0.0,8,0.112,-8.611,1,Ride Through the Country Featuring John Michael Montgomery,39,0.218,172.09599999999998,Colt Ford - Ride Through the Country Featuring John Michael Montgomery
